date,day_of_week,total_patients,male_patients,female_patients,children_patients,adult_patients,elderly_patients,fever_cases,cough_cases,diarrhea_cases,vomiting_cases,skin_rash_cases,animal_bite_cases,paracetamol_used,antibiotics_used,ors_packets_used,malaria_kits_used,temperature,rainfall,humidity
2023-10-22,Sunday,34,16,18,5,26,3,8,5,1,0,1,0,6,4,0,0,31.3,10,68
2023-10-23,Monday,65,35,30,11,47,7,13,7,3,1,2,0,12,6,2,0,32.3,10,58
2023-10-24,Tuesday,58,27,31,13,39,6,5,7,2,1,2,0,4,4,2,0,28.6,5,58
2023-10-25,Wednesday,57,27,30,10,41,6,7,7,5,2,1,1,7,4,4,0,33.2,20,74
2023-10-26,Thursday,45,23,22,7,35,3,5,6,4,2,1,0,5,3,4,0,30.7,100,70
2023-10-27,Friday,60,27,33,14,42,4,11,10,3,1,1,0,10,7,2,0,27.3,10,69
2023-10-28,Saturday,54,26,28,8,39,7,13,9,2,1,1,0,15,7,1,0,30.6,0,72
2023-10-29,Sunday,64,34,30,14,42,8,10,3,3,1,1,2,9,5,3,0,29.4,5,44
2023-10-30,Monday,62,29,33,14,39,9,10,6,3,1,1,0,10,7,2,0,30.8,5,52
2023-10-31,Tuesday,57,29,28,11,38,8,7,3,2,1,0,0,6,3,1,0,29.1,0,50
2023-11-01,Wednesday,70,37,33,15,45,10,11,12,3,1,3,0,13,10,3,0,24.4,0,71
2023-11-02,Thursday,40,21,19,9,27,4,8,6,2,1,1,0,8,5,1,0,32.7,10,62
2023-11-03,Friday,62,30,32,11,43,8,11,7,3,1,2,0,9,6,3,0,29.5,10,69
2023-11-04,Saturday,63,31,32,13,42,8,12,7,3,1,1,3,13,4,2,0,31.2,10,45
2023-11-05,Sunday,39,18,21,6,28,5,4,3,1,0,0,0,4,2,0,0,31.4,0,68
2023-11-06,Monday,36,18,18,5,26,5,4,4,1,0,0,0,3,2,0,0,28.4,0,44
2023-11-07,Tuesday,56,27,29,9,41,6,8,6,2,1,2,1,6,4,1,0,28.0,10,50
2023-11-08,Wednesday,57,26,31,9,44,4,9,8,2,1,1,0,9,6,2,0,30.4,0,68
2023-11-09,Thursday,62,29,33,10,46,6,9,6,3,1,1,1,7,6,3,0,31.1,10,40
2023-11-10,Friday,44,23,21,9,29,6,5,7,2,1,1,3,5,4,2,0,32.9,0,45
2023-11-11,Saturday,63,29,34,9,47,7,10,11,3,1,2,0,10,5,2,0,29.6,5,65
2023-11-12,Sunday,40,19,21,9,28,3,5,5,4,2,0,3,5,4,3,0,29.6,50,86
2023-11-13,Monday,52,27,25,8,38,6,9,5,5,2,1,0,7,4,3,0,29.9,20,62
2023-11-14,Tuesday,64,32,32,14,41,9,15,12,3,1,2,0,12,6,2,0,33.4,5,58
2023-11-15,Wednesday,58,28,30,12,38,8,9,9,5,2,0,0,7,3,4,0,27.1,20,70
2023-11-16,Thursday,66,30,36,14,43,9,6,6,3,1,1,1,6,4,2,0,27.8,5,48
2023-11-17,Friday,53,28,25,9,39,5,9,7,2,1,1,0,7,6,1,0,31.8,10,54
2023-11-18,Saturday,49,24,25,11,32,6,10,3,2,1,0,0,10,5,2,0,32.9,5,67
2023-11-19,Sunday,59,31,28,10,43,6,10,5,2,1,2,0,10,3,2,0,28.1,0,60
2023-11-20,Monday,49,22,27,7,36,6,8,4,2,1,1,0,7,3,2,0,30.5,0,43
2023-11-21,Tuesday,61,33,28,13,41,7,14,3,3,1,2,0,12,6,3,0,27.4,0,53
2023-11-22,Wednesday,44,20,24,9,32,3,6,6,2,1,1,0,5,3,1,0,30.5,10,61
2023-11-23,Thursday,62,30,32,11,45,6,9,8,3,1,3,0,9,6,2,0,28.7,10,51
2023-11-24,Friday,47,23,24,7,34,6,6,6,4,2,0,0,4,2,4,0,27.7,20,40
2023-11-25,Saturday,58,26,32,13,41,4,8,6,2,1,1,2,9,6,2,0,28.9,5,63
2023-11-26,Sunday,50,23,27,12,33,5,6,4,2,1,1,0,6,2,2,0,29.8,0,68
2023-11-27,Monday,42,20,22,9,30,3,5,3,2,1,1,0,5,2,2,0,29.2,0,52
2023-11-28,Tuesday,59,26,33,11,42,6,7,8,2,1,2,1,6,3,1,0,30.4,0,67
2023-11-29,Wednesday,64,29,35,15,43,6,15,3,3,1,2,0,13,5,2,0,29.7,0,64
2023-11-30,Thursday,63,32,31,12,44,7,13,7,3,1,2,0,11,6,3,0,33.0,0,74
2023-12-01,Friday,42,20,22,9,27,6,5,5,2,1,1,3,4,4,2,0,26.7,0,48
2023-12-02,Saturday,26,13,13,4,20,2,3,3,2,1,0,0,3,2,1,0,27.5,20,55
2023-12-03,Sunday,36,18,18,6,26,4,7,3,1,0,0,3,6,2,0,0,27.5,5,66
2023-12-04,Monday,43,23,20,9,29,5,5,2,4,2,1,2,4,3,2,0,28.9,20,45
2023-12-05,Tuesday,45,22,23,6,33,6,11,7,2,1,0,0,11,8,2,0,25.3,0,67
2023-12-06,Wednesday,36,19,17,6,26,4,4,5,3,1,0,1,3,3,3,1,27.5,100,84
2023-12-07,Thursday,42,18,24,7,29,6,6,6,4,2,0,0,6,4,3,3,25.1,50,83
2023-12-08,Friday,36,17,19,6,27,3,8,2,1,0,0,0,7,2,0,0,27.5,10,61
2023-12-09,Saturday,31,16,15,5,24,2,4,1,1,0,0,0,3,2,1,0,24.9,0,61
2023-12-10,Sunday,25,13,12,4,19,2,5,4,1,0,1,0,5,3,0,0,25.6,0,64
2023-12-11,Monday,39,18,21,7,29,3,6,7,1,0,0,0,7,3,1,0,28.6,10,56
2023-12-12,Tuesday,45,20,25,9,31,5,7,2,2,1,0,0,7,3,1,0,27.5,5,68
2023-12-13,Wednesday,41,21,20,9,27,5,6,3,4,2,0,0,5,3,4,0,25.8,20,63
2023-12-14,Thursday,39,21,18,6,29,4,8,5,1,0,0,0,9,3,0,0,28.5,0,62
2023-12-15,Friday,30,15,15,4,24,2,3,5,1,0,1,0,3,2,1,0,24.7,5,66
2023-12-16,Saturday,47,23,24,8,34,5,5,3,2,1,1,0,5,2,2,0,26.4,5,56
2023-12-17,Sunday,26,12,14,5,18,3,5,4,1,0,1,0,4,2,0,0,29.2,5,73
2023-12-18,Monday,47,21,26,10,31,6,9,6,2,1,1,1,10,5,1,0,28.1,0,58
2023-12-19,Tuesday,18,9,9,3,13,2,2,3,0,0,0,0,1,1,0,0,26.5,0,67
2023-12-20,Wednesday,50,25,25,8,38,4,5,9,2,1,1,0,5,6,1,0,30.0,10,62
2023-12-21,Thursday,40,21,19,8,27,5,7,3,4,2,1,3,8,2,3,0,26.8,20,67
2023-12-22,Friday,38,18,20,9,26,3,4,5,1,0,0,0,3,3,0,0,22.1,0,57
2023-12-23,Saturday,43,22,21,8,31,4,10,3,4,2,1,0,9,5,3,0,25.2,20,55
2023-12-24,Sunday,38,19,19,6,29,3,4,4,1,0,1,0,3,3,0,0,25.7,0,74
2023-12-25,Monday,38,18,20,7,27,4,7,6,1,0,0,0,7,6,1,0,26.4,0,63
2023-12-26,Tuesday,25,12,13,5,17,3,5,1,2,1,0,0,5,2,1,1,26.3,50,70
2023-12-27,Wednesday,37,19,18,7,26,4,8,3,1,0,1,0,7,4,0,0,27.9,5,47
2023-12-28,Thursday,45,21,24,9,33,3,4,4,4,2,0,0,4,3,3,0,25.8,100,80
2023-12-29,Friday,27,12,15,5,20,2,6,1,1,0,0,3,6,2,1,0,25.0,5,60
2023-12-30,Saturday,43,19,24,9,28,6,5,4,4,2,1,0,4,3,3,1,26.1,50,85
2023-12-31,Sunday,33,17,16,5,26,2,5,2,1,0,1,0,4,3,0,0,26.5,0,74
2024-01-01,Monday,37,18,19,6,26,5,4,5,1,0,0,1,4,4,0,0,24.8,1,64
2024-01-02,Tuesday,42,21,21,9,28,5,4,7,2,1,1,0,3,2,1,0,23.5,0,46
2024-01-03,Wednesday,46,21,25,9,34,3,8,7,2,1,0,0,6,5,2,0,27.2,0,58
2024-01-04,Thursday,35,17,18,8,25,2,5,6,1,0,1,0,4,4,0,0,24.6,0,70
2024-01-05,Friday,41,19,22,6,31,4,6,4,2,1,1,0,5,4,1,0,25.6,0,47
2024-01-06,Saturday,37,17,20,5,29,3,5,6,1,0,1,3,5,4,1,0,23.8,0,67
2024-01-07,Sunday,43,21,22,10,29,4,5,6,2,1,2,3,5,3,2,0,31.7,0,61
2024-01-08,Monday,38,19,19,9,24,5,6,3,1,0,0,0,5,4,1,0,25.2,0,40
2024-01-09,Tuesday,31,16,15,6,23,2,4,2,1,0,1,0,3,1,0,0,24.9,0,71
2024-01-10,Wednesday,37,16,21,7,27,3,8,6,1,0,0,0,7,4,1,0,25.1,0,69
2024-01-11,Thursday,39,19,20,6,28,5,6,7,1,0,0,0,6,5,1,0,26.9,0,58
2024-01-12,Friday,45,22,23,10,29,6,5,2,2,1,1,0,4,1,1,0,29.9,0,63
2024-01-13,Saturday,38,18,20,7,27,4,5,7,1,0,0,0,4,5,0,0,26.0,0,46
2024-01-14,Sunday,34,18,16,7,24,3,6,2,1,0,0,0,6,2,1,0,28.2,0,56
2024-01-15,Monday,40,21,19,9,28,3,6,3,2,1,1,0,6,3,1,0,27.8,1,68
2024-01-16,Tuesday,44,21,23,7,32,5,6,7,2,1,1,3,5,5,2,0,29.9,5,42
2024-01-17,Wednesday,39,21,18,7,29,3,7,4,1,0,0,0,7,3,0,0,31.2,2,65
2024-01-18,Thursday,40,21,19,7,30,3,9,4,2,1,1,3,9,5,2,0,25.1,0,54
2024-01-19,Friday,45,22,23,9,32,4,6,5,2,1,0,0,5,3,2,0,27.2,0,61
2024-01-20,Saturday,34,18,16,8,22,4,3,6,1,0,1,0,2,3,0,0,26.7,0,47
2024-01-21,Sunday,24,10,14,4,17,3,4,4,1,0,0,0,4,2,0,0,27.4,0,51
2024-01-22,Monday,37,18,19,8,25,4,4,2,1,0,1,1,3,2,0,0,26.6,0,45
2024-01-23,Tuesday,43,20,23,7,31,5,10,5,2,1,0,0,10,3,2,0,29.3,5,58
2024-01-24,Wednesday,36,17,19,6,26,4,4,5,1,0,0,0,3,2,1,0,25.7,0,60
2024-01-25,Thursday,34,15,19,7,24,3,7,3,1,0,1,0,6,4,1,0,27.9,0,69
2024-01-26,Friday,33,17,16,7,22,4,5,4,1,0,1,0,5,2,0,0,28.3,2,61
2024-01-27,Saturday,33,16,17,6,24,3,6,2,1,0,0,0,4,2,0,0,20.7,2,47
2024-01-28,Sunday,30,15,15,5,23,2,5,4,1,0,0,1,5,3,0,0,26.8,0,69
2024-01-29,Monday,47,25,22,7,34,6,6,3,2,1,1,0,6,4,2,0,27.9,0,69
2024-01-30,Tuesday,45,22,23,8,33,4,9,7,2,1,1,0,10,3,1,0,25.4,0,59
2024-01-31,Wednesday,46,22,24,10,31,5,6,4,2,1,1,1,4,3,1,0,27.3,0,48
2024-02-01,Thursday,20,10,10,3,15,2,4,1,1,0,0,3,4,1,1,0,25.2,0,72
2024-02-02,Friday,44,22,22,10,30,4,8,4,2,1,0,3,9,4,2,0,28.1,2,66
2024-02-03,Saturday,31,16,15,7,20,4,4,3,1,0,0,0,3,3,0,0,28.9,2,52
2024-02-04,Sunday,27,13,14,5,19,3,6,1,1,0,0,0,5,2,0,0,28.8,0,54
2024-02-05,Monday,32,17,15,5,24,3,7,5,1,0,1,0,6,4,0,0,25.6,0,68
2024-02-06,Tuesday,36,16,20,7,26,3,5,5,1,0,1,1,4,4,0,0,30.0,1,50
2024-02-07,Wednesday,42,20,22,8,30,4,7,7,2,1,2,1,7,4,1,0,28.8,0,62
2024-02-08,Thursday,23,10,13,5,15,3,4,1,1,0,0,0,4,1,0,0,26.7,0,41
2024-02-09,Friday,46,24,22,7,34,5,7,6,2,1,1,2,6,3,1,0,29.0,0,45
2024-02-10,Saturday,24,11,13,3,19,2,4,2,1,0,0,0,3,2,1,0,26.3,0,56
2024-02-11,Sunday,40,19,21,9,26,5,9,2,2,1,1,0,9,5,2,0,25.2,0,46
2024-02-12,Monday,29,14,15,4,22,3,4,5,1,0,0,0,4,2,0,0,30.3,2,68
2024-02-13,Tuesday,36,17,19,8,23,5,5,7,1,0,1,0,5,2,1,0,28.4,0,63
2024-02-14,Wednesday,38,19,19,9,26,3,6,4,1,0,1,0,6,3,1,0,25.3,1,66
2024-02-15,Thursday,41,21,20,8,30,3,7,2,2,1,1,0,8,3,2,0,24.2,0,72
2024-02-16,Friday,34,16,18,5,25,4,7,3,1,0,1,0,6,2,0,0,28.1,0,46
2024-02-17,Saturday,43,20,23,7,30,6,8,6,2,1,1,3,7,5,2,0,25.4,0,43
2024-02-18,Sunday,26,13,13,5,18,3,4,5,1,0,0,0,3,1,1,0,24.8,0,60
2024-02-19,Monday,43,20,23,8,31,4,7,3,2,1,1,1,6,4,1,0,27.7,1,48
2024-02-20,Tuesday,25,11,14,5,17,3,2,1,1,0,0,0,2,1,0,0,26.8,0,51
2024-02-21,Wednesday,47,23,24,10,34,3,8,6,2,1,2,0,7,4,2,0,26.6,0,72
2024-02-22,Thursday,34,17,17,6,25,3,6,1,1,0,1,0,7,2,0,0,27.4,0,47
2024-02-23,Friday,29,14,15,5,22,2,5,5,1,0,0,0,4,3,0,0,27.3,0,56
2024-02-24,Saturday,31,14,17,6,23,2,7,4,1,0,0,1,6,3,0,0,29.5,0,44
2024-02-25,Sunday,32,16,16,5,24,3,5,4,1,0,0,0,5,4,0,0,27.2,0,65
2024-02-26,Monday,44,23,21,9,32,3,6,2,2,1,2,0,6,3,2,0,26.2,0,71
2024-02-27,Tuesday,47,23,24,7,35,5,10,3,2,1,1,0,9,3,1,0,28.0,0,68
2024-02-28,Wednesday,37,19,18,7,25,5,8,6,1,0,0,0,6,6,1,0,24.8,1,45
2024-02-29,Thursday,56,27,29,12,38,6,6,7,2,1,1,1,5,2,2,0,24.8,0,59
2024-03-01,Friday,27,14,13,5,19,3,4,2,1,0,0,0,3,2,0,0,37.9,0,70
2024-03-02,Saturday,37,19,18,6,27,4,7,6,1,0,0,0,7,3,1,0,35.2,0,48
2024-03-03,Sunday,39,19,20,7,27,5,8,4,1,0,1,3,7,5,1,0,39.0,0,63
2024-03-04,Monday,36,16,20,8,23,5,5,2,1,0,0,0,5,3,0,0,35.3,0,55
2024-03-05,Tuesday,22,10,12,4,15,3,2,4,1,0,0,0,2,1,0,0,38.3,5,52
2024-03-06,Wednesday,47,22,25,9,34,4,9,4,2,1,0,0,9,3,2,0,34.3,0,71
2024-03-07,Thursday,28,13,15,6,18,4,3,5,1,0,0,0,2,3,0,0,30.9,0,66
2024-03-08,Friday,40,21,19,7,29,4,8,5,2,1,1,0,7,5,2,0,35.8,0,47
2024-03-09,Saturday,40,21,19,7,30,3,4,6,2,1,1,0,4,2,1,0,36.3,0,73
2024-03-10,Sunday,53,25,28,10,36,7,5,9,2,1,1,1,5,5,1,0,31.4,0,70
2024-03-11,Monday,38,18,20,8,25,5,8,3,1,0,0,0,7,5,0,0,32.2,2,58
2024-03-12,Tuesday,35,17,18,5,26,4,7,6,1,0,1,0,6,3,1,0,38.3,0,53
2024-03-13,Wednesday,35,18,17,6,25,4,6,4,1,0,1,0,5,4,0,0,31.7,0,53
2024-03-14,Thursday,61,28,33,12,43,6,6,11,3,1,2,0,7,4,3,0,32.1,0,66
2024-03-15,Friday,33,16,17,6,23,4,4,5,1,0,0,0,4,2,0,0,30.2,2,60
2024-03-16,Saturday,49,26,23,10,34,5,7,8,2,1,1,0,6,5,2,0,38.7,0,66
2024-03-17,Sunday,47,25,22,7,36,4,9,4,2,1,1,3,9,3,1,0,32.0,0,45
2024-03-18,Monday,35,16,19,6,25,4,7,3,1,0,0,0,6,2,1,0,36.4,0,48
2024-03-19,Tuesday,29,13,16,4,21,4,4,4,1,0,1,0,4,3,0,0,34.9,1,46
2024-03-20,Wednesday,40,20,20,9,26,5,5,4,2,1,1,0,5,3,1,0,36.3,0,50
2024-03-21,Thursday,42,20,22,9,28,5,9,6,2,1,1,0,9,5,1,0,33.8,0,72
2024-03-22,Friday,30,15,15,5,23,2,3,2,1,0,0,0,2,1,1,0,39.3,0,45
2024-03-23,Saturday,33,16,17,7,24,2,5,2,1,0,1,0,4,2,0,0,32.2,0,51
2024-03-24,Sunday,16,7,9,3,11,2,2,2,0,0,0,1,1,0,0,0,31.8,1,71
2024-03-25,Monday,30,15,15,6,21,3,3,1,1,0,1,0,2,0,1,0,37.1,0,53
2024-03-26,Tuesday,36,16,20,7,24,5,4,2,1,0,0,0,3,2,0,0,41.1,0,64
2024-03-27,Wednesday,40,18,22,7,28,5,7,6,2,1,1,0,5,6,1,0,35.8,0,72
2024-03-28,Thursday,49,26,23,8,37,4,11,3,2,1,1,0,12,6,1,0,41.7,0,68
2024-03-29,Friday,37,20,17,5,27,5,7,3,1,0,1,0,8,3,0,0,38.1,0,47
2024-03-30,Saturday,34,18,16,7,23,4,4,2,1,0,1,0,3,2,1,0,35.7,0,44
2024-03-31,Sunday,27,14,13,6,18,3,4,5,1,0,0,3,4,3,1,0,30.7,0,44
2024-04-01,Monday,41,21,20,9,27,5,7,7,2,1,1,0,5,5,1,0,29.5,0,67
2024-04-02,Tuesday,46,20,26,9,32,5,10,6,2,1,1,0,11,3,2,0,35.4,0,57
2024-04-03,Wednesday,41,20,21,9,27,5,9,7,2,1,1,0,8,6,2,0,34.2,0,49
2024-04-04,Thursday,44,22,22,9,31,4,7,6,2,1,1,0,7,5,2,0,35.8,0,49
2024-04-05,Friday,71,36,35,15,50,6,8,13,3,1,3,0,8,6,3,0,32.3,0,52
2024-04-06,Saturday,46,21,25,8,34,4,6,7,2,1,0,2,7,5,2,0,32.8,0,49
2024-04-07,Sunday,48,23,25,9,35,4,11,2,2,1,1,0,9,3,1,0,40.1,0,58
2024-04-08,Monday,57,25,32,13,39,5,11,7,2,1,2,0,12,4,2,0,34.3,0,41
2024-04-09,Tuesday,41,19,22,7,30,4,7,5,2,1,1,0,7,4,1,0,36.8,0,59
2024-04-10,Wednesday,51,25,26,8,39,4,11,5,2,1,1,0,10,6,2,0,33.7,0,53
2024-04-11,Thursday,36,18,18,8,24,4,6,5,1,0,1,0,6,5,1,0,31.7,0,60
2024-04-12,Friday,62,31,31,15,40,7,10,4,3,1,2,0,11,4,3,0,33.5,1,63
2024-04-13,Saturday,52,28,24,9,36,7,6,10,2,1,0,0,6,7,2,0,34.6,0,47
2024-04-14,Sunday,49,26,23,9,36,4,5,9,2,1,0,1,4,3,2,0,31.6,0,53
2024-04-15,Monday,53,24,29,11,37,5,10,4,2,1,1,0,10,6,1,0,34.2,0,45
2024-04-16,Tuesday,57,25,32,11,38,8,6,5,2,1,0,0,6,3,2,0,34.4,0,58
2024-04-17,Wednesday,33,16,17,6,24,3,6,2,1,0,0,0,5,2,1,0,35.2,0,72
2024-04-18,Thursday,59,27,32,10,41,8,10,4,2,1,2,0,9,6,2,0,32.6,0,71
2024-04-19,Friday,53,25,28,8,41,4,10,4,2,1,1,1,9,4,2,0,33.7,0,49
2024-04-20,Saturday,52,23,29,10,37,5,11,6,2,1,2,3,12,6,1,0,33.3,0,41
2024-04-21,Sunday,46,23,23,7,34,5,11,7,2,1,1,2,11,6,1,0,36.4,0,49
2024-04-22,Monday,45,21,24,7,34,4,7,3,2,1,1,1,7,2,1,0,37.4,0,50
2024-04-23,Tuesday,55,29,26,9,41,5,6,6,2,1,2,0,5,5,1,0,39.2,0,57
2024-04-24,Wednesday,51,23,28,8,36,7,9,6,2,1,0,2,9,3,1,0,36.0,5,52
2024-04-25,Thursday,39,19,20,7,28,4,5,2,1,0,0,0,4,1,1,0,34.8,0,64
2024-04-26,Friday,53,24,29,9,38,6,12,3,2,1,1,0,11,6,1,0,37.2,0,58
2024-04-27,Saturday,58,30,28,13,39,6,9,8,2,1,1,0,7,7,2,0,38.9,0,72
2024-04-28,Sunday,46,21,25,9,31,6,8,8,2,1,1,0,9,7,1,0,35.3,0,46
2024-04-29,Monday,59,29,30,12,40,7,13,3,2,1,2,0,14,7,2,0,40.6,0,69
2024-04-30,Tuesday,55,25,30,10,40,5,6,8,2,1,0,2,7,5,2,0,31.3,0,54
2024-05-01,Wednesday,52,25,27,10,38,4,9,6,2,1,1,1,10,6,1,0,30.8,2,45
2024-05-02,Thursday,50,22,28,7,39,4,10,8,2,1,2,0,10,7,1,0,36.4,0,60
2024-05-03,Friday,50,24,26,10,35,5,6,2,2,1,0,1,5,2,1,0,34.4,2,74
2024-05-04,Saturday,40,20,20,6,29,5,7,6,2,1,1,0,6,6,2,0,36.8,0,74
2024-05-05,Sunday,39,18,21,7,29,3,4,6,1,0,1,1,4,3,0,0,37.5,1,67
2024-05-06,Monday,51,23,28,9,38,4,5,9,2,1,1,0,4,6,1,0,39.2,0,65
2024-05-07,Tuesday,45,21,24,10,30,5,9,8,2,1,1,0,7,7,2,0,40.1,0,44
2024-05-08,Wednesday,56,27,29,11,38,7,13,7,2,1,2,0,12,8,1,0,37.5,0,50
2024-05-09,Thursday,55,25,30,10,41,4,11,6,2,1,1,0,9,3,2,0,39.9,0,71
2024-05-10,Friday,54,27,27,10,38,6,7,6,2,1,2,0,6,5,2,0,33.2,0,52
2024-05-11,Saturday,34,18,16,7,23,4,4,3,1,0,1,0,4,1,0,0,30.6,0,42
2024-05-12,Sunday,47,25,22,10,34,3,8,8,2,1,1,0,9,4,1,0,34.4,0,55
2024-05-13,Monday,43,21,22,7,32,4,10,4,2,1,1,0,8,3,2,0,39.7,0,40
2024-05-14,Tuesday,50,25,25,9,37,4,7,7,2,1,1,0,5,5,1,0,34.3,0,72
2024-05-15,Wednesday,37,20,17,7,27,3,6,5,1,0,0,0,5,4,0,0,39.3,1,53
2024-05-16,Thursday,47,23,24,11,31,5,11,4,2,1,0,0,9,6,1,0,30.1,0,68
2024-05-17,Friday,51,26,25,8,38,5,7,8,2,1,2,3,6,3,2,0,30.6,0,41
2024-05-18,Saturday,39,21,18,6,29,4,8,5,1,0,1,0,6,3,0,0,33.5,1,57
2024-05-19,Sunday,50,25,25,12,32,6,9,9,2,1,1,0,9,4,2,0,38.7,1,71
2024-05-20,Monday,53,24,29,10,37,6,10,6,2,1,1,0,8,7,1,0,34.9,0,57
2024-05-21,Tuesday,39,21,18,7,29,3,9,4,1,0,0,0,10,5,0,0,34.1,0,59
2024-05-22,Wednesday,51,23,28,9,35,7,9,4,2,1,1,0,10,3,1,0,34.5,0,50
2024-05-23,Thursday,60,30,30,9,45,6,10,8,3,1,0,0,9,8,2,0,36.1,0,48
2024-05-24,Friday,49,22,27,8,35,6,11,3,2,1,2,2,12,5,1,0,36.7,0,72
2024-05-25,Saturday,33,16,17,5,25,3,8,5,1,0,1,3,6,6,0,0,36.2,0,43
2024-05-26,Sunday,46,21,25,7,33,6,7,8,2,1,2,0,7,6,2,0,38.0,0,48
2024-05-27,Monday,35,17,18,6,25,4,7,4,1,0,1,1,7,3,0,0,34.1,0,66
2024-05-28,Tuesday,49,24,25,9,36,4,9,8,2,1,2,0,8,6,1,0,35.3,0,64
2024-05-29,Wednesday,53,27,26,8,39,6,8,7,2,1,0,3,8,6,1,0,34.3,1,72
2024-05-30,Thursday,52,26,26,8,38,6,11,8,2,1,1,0,12,8,2,0,33.0,0,50
2024-05-31,Friday,60,30,30,11,41,8,11,8,3,1,2,0,10,6,3,0,37.6,0,49
2024-06-01,Saturday,36,17,19,6,26,4,5,2,1,0,0,0,4,3,0,0,24.3,0,65
2024-06-02,Sunday,39,20,19,8,26,5,5,4,1,0,0,0,5,3,0,0,32.0,0,53
2024-06-03,Monday,65,29,36,10,46,9,16,12,3,1,2,0,14,6,2,0,33.3,0,52
2024-06-04,Tuesday,59,27,32,14,41,4,13,4,2,1,1,0,15,5,1,0,34.1,2,47
2024-06-05,Wednesday,50,24,26,9,37,4,10,6,2,1,1,0,9,7,1,0,29.0,0,57
2024-06-06,Thursday,61,32,29,13,43,5,13,9,3,1,2,0,15,7,2,0,30.0,10,59
2024-06-07,Friday,60,27,33,10,44,6,7,5,3,1,0,0,5,4,2,0,29.8,0,52
2024-06-08,Saturday,54,25,29,12,37,5,7,5,2,1,2,1,6,5,1,0,31.2,10,54
2024-06-09,Sunday,49,24,25,10,34,5,7,3,2,1,0,0,7,3,2,0,31.8,0,67
2024-06-10,Monday,37,17,20,7,27,3,5,2,1,0,1,0,4,3,0,0,29.9,0,45
2024-06-11,Tuesday,47,25,22,10,33,4,8,8,2,1,1,2,9,3,2,0,34.5,0,59
2024-06-12,Wednesday,67,30,37,10,49,8,12,3,3,1,2,0,11,6,3,0,32.2,0,55
2024-06-13,Thursday,58,27,31,9,42,7,12,11,2,1,1,0,14,5,2,0,31.9,0,55
2024-06-14,Friday,59,31,28,10,44,5,14,6,2,1,1,0,15,6,1,0,30.8,0,43
2024-06-15,Saturday,55,27,28,10,40,5,11,7,2,1,0,0,10,5,1,0,30.9,5,65
2024-06-16,Sunday,56,30,26,11,40,5,9,5,2,1,1,1,8,6,1,0,29.2,10,58
2024-06-17,Monday,54,28,26,8,39,7,12,6,2,1,2,0,12,7,1,0,30.8,0,62
2024-06-18,Tuesday,42,21,21,6,32,4,4,6,2,1,0,0,4,3,2,0,33.9,0,58
2024-06-19,Wednesday,58,28,30,12,39,7,8,6,2,1,1,0,9,6,1,0,28.0,5,65
2024-06-20,Thursday,54,29,25,11,37,6,8,9,2,1,0,3,8,5,2,0,29.3,0,56
2024-06-21,Friday,62,33,29,14,42,6,7,7,3,1,1,0,6,6,2,0,28.5,2,64
2024-06-22,Saturday,41,18,23,9,28,4,4,4,2,1,0,3,4,1,1,0,29.5,0,52
2024-06-23,Sunday,61,28,33,11,42,8,10,10,3,1,1,0,11,4,3,0,31.7,0,47
2024-06-24,Monday,46,23,23,9,34,3,9,5,2,1,0,2,9,5,1,0,30.1,10,46
2024-06-25,Tuesday,57,26,31,13,36,8,9,9,2,1,2,0,9,7,2,0,28.1,0,65
2024-06-26,Wednesday,51,27,24,9,36,6,9,8,2,1,0,0,8,6,1,0,30.3,0,59
2024-06-27,Thursday,44,20,24,8,31,5,7,7,2,1,0,0,7,6,1,0,31.9,2,74
2024-06-28,Friday,57,31,26,11,38,8,8,7,2,1,1,0,8,4,1,0,28.0,5,57
2024-06-29,Saturday,51,24,27,11,35,5,11,2,2,1,0,0,8,3,2,0,32.2,0,58
2024-06-30,Sunday,48,23,25,10,33,5,9,6,2,1,1,0,7,3,1,0,31.7,0,69
2024-07-01,Monday,58,29,29,12,39,7,13,4,2,1,2,0,11,7,1,0,31.0,5,43
2024-07-02,Tuesday,56,30,26,11,38,7,9,8,2,1,1,0,8,8,2,0,30.2,0,69
2024-07-03,Wednesday,61,27,34,10,44,7,6,6,3,1,2,0,6,3,2,0,31.5,0,43
2024-07-04,Thursday,45,21,24,10,30,5,6,7,4,2,2,0,5,3,4,0,30.9,20,56
2024-07-05,Friday,54,26,28,10,38,6,8,8,2,1,1,0,9,3,2,0,27.0,2,49
2024-07-06,Saturday,47,22,25,8,34,5,8,5,2,1,0,2,9,3,1,0,27.4,0,64
2024-07-07,Sunday,57,29,28,13,39,5,12,10,2,1,0,3,12,7,2,0,26.5,5,70
2024-07-08,Monday,59,28,31,14,39,6,11,10,2,1,2,0,8,7,1,0,32.1,0,66
2024-07-09,Tuesday,53,26,27,10,37,6,12,8,2,1,0,2,11,7,2,0,32.2,0,65
2024-07-10,Wednesday,55,26,29,11,40,4,5,3,2,1,2,0,5,3,1,0,32.3,0,50
2024-07-11,Thursday,52,25,27,8,37,7,10,8,2,1,0,0,10,3,1,0,28.9,5,65
2024-07-12,Friday,49,25,24,8,36,5,10,7,2,1,0,0,10,6,1,0,28.2,0,65
2024-07-13,Saturday,54,29,25,10,38,6,8,4,2,1,2,2,9,2,1,0,29.4,2,71
